0.0 0.0
3.4336297354609286e-09 0.0021685927063459023
1.4240968277056782e-07 0.08994231270187614
6.325556461664268e-07 0.39950596491741086
7.546144470934681e-07 0.476595181236239
6.468131965300063e-07 0.40851066900926525
6.006094601866445e-07 0.3793295710576269
5.966877178357085e-07 0.37685269890959777
5.92888469088201e-07 0.3744531905880249
5.445655012207142e-07 0.3439336402171251
5.348007256627485e-07 0.3377664577642778
5.493194086617883e-07 0.3469360865487395
8.147276855013754e-07 0.5145611648773728
1.9420232150217533e-06 1.2265321843402694
3.905722982494309e-06 2.4667547247075916
5.965857080701703e-06 3.767882721511627
7.858810630950976e-06 4.963423760816814
1.0258425324146778e-05 6.478959017272276
1.3852932689544294e-05 8.749157919327532
1.609687559814679e-05 10.16637485882341
1.6518119443069713e-05 10.432421695574236
1.643812613447721e-05 10.381899968150154
1.6092576291864338e-05 10.163659526954577
1.5925171180148243e-05 10.057930740730686
1.6609347905677672e-05 10.49003925887164
1.8665731627896648e-05 11.788798614138546
2.1266406621585398e-05 13.431318413126863
2.2761957231831392e-05 14.375869921362
2.3181045810558106e-05 14.640555547116467
2.350478149979189e-05 14.84501872705861
2.405484749055468e-05 15.192426335764269
2.5117972679250268e-05 15.863869009482952
2.7089465580454955e-05 17.109013493761857
2.9055795664026306e-05 18.350897274491913
3.148412264844654e-05 19.884566479604892
3.4377630835223346e-05 21.71203223247647
3.667867392172468e-05 23.165312183672082
3.918023661344885e-05 24.7452351880993
4.1582156983339775e-05 26.26222665097463
4.363951654648585e-05 27.56160232240842
4.55682050201403e-05 28.779712625212802
4.734678917029307e-05 29.903020877063657
4.8969765773081974e-05 30.92805138254581
5.020072833737442e-05 31.705495849297872
5.226225440022105e-05 33.00750297536065
5.576665275466925e-05 35.22079133114977
5.9328932163560715e-05 37.47063588028873
6.21010250196578e-05 39.22141881618928
6.405749826601016e-05 40.457077270676386
6.560668236724713e-05 41.435502319840445
6.682940348509205e-05 42.207741699838024
6.821554676935372e-05 43.08319433969486
7.001501855658984e-05 44.21969468880768
7.191967816436203e-05 45.42262897459547
7.31810544319409e-05 46.21928195834014
7.372132015990731e-05 46.560499971760954
7.419903441015468e-05 46.86221207196353
7.500472893020002e-05 47.37106812061335
7.628980453486131e-05 48.182688999414204
7.753232088611949e-05 48.967430542460136
7.85259566856353e-05 49.594985495558454
7.917363838270577e-05 50.00404468729224
7.935626172542926e-05 50.11938491892776
7.90673167052412e-05 49.93689463558604
7.850138748331145e-05 49.57946821586753
7.791815271856115e-05 49.21111205799103
7.749353512886715e-05 48.94293445034546
7.702178619932582e-05 48.64498989410388
7.650440170145804e-05 48.318223080296015
7.602443272133315e-05 48.01508695038031
7.567063835667268e-05 47.79163947995992
7.564385696794926e-05 47.77472503992825
7.623107623812802e-05 48.14559770950701
7.72880778830573e-05 48.81317290962728
7.805559500180672e-05 49.297917088222356
7.889229311158675e-05 49.826354211055815
7.990280281704113e-05 50.464566291499
8.094335055643887e-05 51.121749625787594
8.198505584677429e-05 51.77966403963748
8.304246321528214e-05 52.4474954843913
8.376271734783875e-05 52.90238956992614
8.425309431091923e-05 53.21209911563336
8.441869756846343e-05 53.31668989685493
8.42394722659719e-05 53.20349578050575
8.43341515651919e-05 53.26329280393258
8.429000566793652e-05 53.235411384508
8.399399992358724e-05 53.04846172840416
8.370331649627554e-05 52.86487351159278
8.334849633022987e-05 52.6407781712582
8.27693003455286e-05 52.27497280354595
8.203507689256931e-05 51.81125605258943
8.140682457055944e-05 51.41446795712736
8.095575718121252e-05 51.12958533262477
8.066169432076801e-05 50.943862752294905
8.05464792373772e-05 50.87109585290503
8.014643132352228e-05 50.618435824010504
7.967102862797745e-05 50.31818364262691
7.947323899948167e-05 50.19326477286146
7.900913582198493e-05 49.90014907802774
7.834861005469803e-05 49.482977900105254
7.768277195567785e-05 49.06245158935307
7.698641414854857e-05 48.62264981167395
7.636603667002537e-05 48.23083526591424
7.590682456928164e-05 47.94080865004066
7.544034046930617e-05 47.64618922547497
7.493946590483772e-05 47.32984966326686
7.453369422335027e-05 47.07357464915347
7.419372015256663e-05 46.858855722813225
7.383315762459534e-05 46.63113365357991
7.353810518218525e-05 46.44478607859476
7.338584482147683e-05 46.34862232969434
7.353162031917836e-05 46.440690405006784
7.391214208876022e-05 46.68101822067043
7.404970529877622e-05 46.76789962515657
7.400770742797801e-05 46.74137484429437
7.40049297783029e-05 46.73962055181372
7.413531713895395e-05 46.82196987340405
7.45669317626825e-05 47.09456662875697
7.51261646613643e-05 47.44776382200856
7.560281073268879e-05 47.74880128772819
7.622976931180535e-05 48.14477228827367
7.726699371719452e-05 48.799856689815584
7.825804142490974e-05 49.42577707033778
7.894490848009373e-05 49.859584731868104
7.988429315872078e-05 50.45287606479345
8.116628822171554e-05 51.262551352280056
8.273941832272602e-05 52.256100082346194
8.471676634555866e-05 53.50494251166734
8.712551161013618e-05 55.0262444034413
8.96199965836448e-05 56.6016973020964
9.21286734336754e-05 58.18611342692497
9.529648595458928e-05 60.18682278034711
9.839980603121499e-05 62.14680035571719
0.00010106614047398827 63.83078898313418
0.000103495428484337 65.3650651476399
0.00010555283126436422 66.6644681137503
0.00010718926625308634 67.69799859151327
0.00010826804768912401 68.3793293505558
0.00010880843080363233 68.72062150231366
0.00010906659800667344 68.88367330366275
0.00010918475335750387 68.95829720075345
0.00010929128647837197 69.02558079470445
0.00010959958380493975 69.22029349971051
0.00010993965122508214 69.4350713831178
0.00010989033284636459 69.40392315671728
0.00010940429829231001 69.09695616546907
0.00010870535524249151 68.6555216146397
0.00010797347633612276 68.19328561933469
0.00010724928706316225 67.73590619978428
0.00010655565527763214 67.29782610761373
0.00010591550383721363 66.89352283335226
0.00010530007482278196 66.50483361092769
0.00010467337558299653 66.10902640246968
0.00010404649572547994 65.713105120473
0.00010339309167486845 65.30043183662438
0.00010273115555991047 64.88236991919048
0.00010210636806680279 64.48777012103037
0.00010160242453560111 64.1694922779398
0.00010119214333353549 63.91036916598582
0.00010069596989860227 63.59699871693409
0.00010023043398990419 63.30297814572383
9.998769391462246e-05 63.149669723631206
9.99366904235468e-05 63.117457223371616
9.983043973855606e-05 63.05035200869586
9.96545192943811e-05 62.93924515631892
9.966436781330274e-05 62.94546522893805
9.996533728531983e-05 63.135549848461366
0.00010059742799889365 63.53476217384657
0.00010139812537108414 64.04046215174169
0.00010207213073054647 64.4661466952651
0.00010259899805237648 64.79890261811046
